run_id,dataset,model,protected,method,repeat,n_idi,n_test,cov1,cov2,cov3,cov4,cov5,div50,div100,div200,div500,div1000,div2000,div3000,div5000,real_time,cpu_time,partition_real,partition_cpu,generation_real,generation_cpu,n_regions
regionft_random-LogReg-Adult-race-d5000000-1,Adult,LogReg,race,regionft_random,1,68422,5000000,1,1983,46862,65881,68169,11.4245,11.4488,11.4383,11.4309,11.4367,11.4335,11.4355,11.4344,158.22,158.21,35.31,35.31,122.91,122.91,1024
regionft_random-LogReg-Adult-race-d5000000-2,Adult,LogReg,race,regionft_random,2,84273,5000000,1,1996,52754,79677,83815,11.442,11.4405,11.4364,11.4449,11.4399,11.4385,11.4411,11.4397,158.86,158.85,34.63,34.63,124.23,124.22,1024
regionft_random-LogReg-Adult-race-d5000000-3,Adult,LogReg,race,regionft_random,3,80314,5000000,1,2001,52927,77139,79958,11.44,11.44,11.4459,11.4454,11.4436,11.4442,11.4446,11.4443,155.82,155.82,34.85,34.85,120.97,120.97,1024
regionft_random-LogReg-Adult-race-d5000000-4,Adult,LogReg,race,regionft_random,4,64255,5000000,1,1972,44937,62086,64012,11.4369,11.4449,11.4324,11.4402,11.4363,11.4355,11.4339,11.4346,154.83,154.82,35.19,35.18,119.65,119.64,1024
regionft_d10-LogReg-Adult-age-d5000000-0,Adult,LogReg,age,regionft_d10,0,2384988,5000000,1,2048,113841,1189247,2164252,11.4338,11.4499,11.4492,11.4548,11.4542,11.456,11.4531,11.4534,365.33,365.32,139.89,139.89,225.44,225.44,946
regionft_d10-LogReg-Adult-age-d5000000-1,Adult,LogReg,age,regionft_d10,1,2654525,5000000,1,2048,113303,1238557,2380051,11.4632,11.4568,11.456,11.4577,11.4542,11.4507,11.4514,11.4518,352.09,352.08,129.03,129.02,223.05,223.05,882
regionft_d10-LogReg-Adult-age-d5000000-2,Adult,LogReg,age,regionft_d10,2,2541202,5000000,1,2048,113288,1222832,2287678,11.4467,11.4584,11.4529,11.4556,11.4537,11.4532,11.4537,11.4524,382.93,382.93,146.66,146.65,236.27,236.27,967
regionft_d10-LogReg-Adult-age-d5000000-3,Adult,LogReg,age,regionft_d10,3,2685272,5000000,1,2048,113316,1243559,2405609,11.4663,11.4656,11.4515,11.4539,11.4515,11.4548,11.4555,11.4541,376.71,376.71,142.3,142.29,234.41,234.41,934
regionft_d10-LogReg-Adult-age-d5000000-4,Adult,LogReg,age,regionft_d10,4,2735867,5000000,1,2048,113413,1255844,2447492,11.4637,11.4441,11.4463,11.4502,11.4504,11.4517,11.4507,11.4514,352.75,352.74,124.44,124.43,228.31,228.31,817
regionft_random-LogReg-Adult-age-d5000000-0,Adult,LogReg,age,regionft_random,0,382120,5000000,1,2048,98756,319792,375161,11.4385,11.4517,11.4427,11.4402,11.4382,11.4409,11.4413,11.4407,254.39,254.38,51.6,51.6,202.79,202.78,1024
regionft_random-LogReg-Adult-age-d5000000-1,Adult,LogReg,age,regionft_random,1,383726,5000000,1,2045,98155,320784,376364,11.4504,11.4447,11.4362,11.4384,11.4407,11.4392,11.4431,11.442,243.92,243.92,50.05,50.04,193.88,193.87,1024
regionft_random-LogReg-Adult-age-d5000000-2,Adult,LogReg,age,regionft_random,2,478226,5000000,1,2047,100631,373206,466825,11.4353,11.4487,11.4348,11.4351,11.4328,11.433,11.435,11.4364,235.04,235.04,48.93,48.93,186.11,186.11,1024
regionft_random-LogReg-Adult-age-d5000000-3,Adult,LogReg,age,regionft_random,3,541085,5000000,1,2041,101408,422904,527485,11.3995,11.3885,11.4037,11.4093,11.4085,11.406,11.4045,11.405,276.75,276.75,55.21,55.2,221.55,221.55,1024
regionft_random-LogReg-Adult-age-d5000000-4,Adult,LogReg,age,regionft_random,4,365278,5000000,1,2047,96831,307836,358837,11.4567,11.4446,11.4465,11.4501,11.4471,11.4457,11.4463,11.4474,270.56,270.56,54.54,54.54,216.02,216.02,1024
regionft_d10-GBDT-Credit-age-d5000000-0,Credit,GBDT,age,regionft_d10,0,1252429,5000000,1,344847,1228370,1251657,1252243,14.4447,14.4497,14.4889,14.479,14.4759,14.4738,14.4826,14.4736,388.93,388.89,171.87,171.84,217.06,217.05,1015
regionft_d10-GBDT-Credit-age-d5000000-1,Credit,GBDT,age,regionft_d10,1,1275387,5000000,1,346649,1251496,1274545,1275195,14.4633,14.4511,14.4866,14.4764,14.4678,14.4684,14.4769,14.4735,388.15,388.13,167.74,167.73,220.41,220.4,1016
regionft_d10-GBDT-Credit-age-d5000000-2,Credit,GBDT,age,regionft_d10,2,1235926,5000000,1,344714,1212763,1235172,1235742,14.4586,14.5053,14.4797,14.4827,14.4809,14.4788,14.4799,14.477,384.15,384.13,167.05,167.04,217.1,217.1,1008
regionft_d10-GBDT-Credit-age-d5000000-3,Credit,GBDT,age,regionft_d10,3,1242720,5000000,1,346830,1219662,1242018,1242548,14.4488,14.425,14.4748,14.4872,14.4882,14.4794,14.4737,14.4753,390.48,390.47,168.3,168.29,222.18,222.18,977
regionft_d10-GBDT-Credit-age-d5000000-4,Credit,GBDT,age,regionft_d10,4,1231367,5000000,1,347214,1210316,1230691,1231195,14.4746,14.4874,14.4575,14.4974,14.4805,14.4851,14.4865,14.4816,389.36,389.35,167.53,167.52,221.83,221.83,997
regionft_random-GBDT-Credit-age-d5000000-0,Credit,GBDT,age,regionft_random,0,697563,5000000,1,295139,691729,697363,697512,14.5353,14.5424,14.5555,14.534,14.532,14.5227,14.5273,14.5265,280.6,280.6,62.32,62.32,218.28,218.28,1024
regionft_random-GBDT-Credit-age-d5000000-1,Credit,GBDT,age,regionft_random,1,701724,5000000,1,295949,696094,701548,701679,14.4823,14.489,14.5001,14.5496,14.5283,14.5278,14.5272,14.5274,253.44,253.43,57.2,57.2,196.24,196.24,1024
regionft_random-GBDT-Credit-age-d5000000-2,Credit,GBDT,age,regionft_random,2,696708,5000000,1,293691,691274,696517,696656,14.5316,14.5544,14.5515,14.5381,14.5436,14.5439,14.5432,14.5464,250.73,250.72,56.23,56.22,194.5,194.5,1024
regionft_random-GBDT-Credit-age-d5000000-3,Credit,GBDT,age,regionft_random,3,693390,5000000,1,293514,687276,693204,693344,14.5502,14.5087,14.5382,14.5312,14.5362,14.5301,14.5335,14.532,240.35,240.34,55.94,55.94,184.4,184.4,1024
regionft_random-GBDT-Credit-age-d5000000-4,Credit,GBDT,age,regionft_random,4,700381,5000000,1,290955,694013,700187,700346,14.4696,14.5411,14.5408,14.5208,14.5285,14.525,14.5239,14.525,283.68,283.66,61.21,61.2,222.47,222.46,1024
regionft_d10-MLP-Credit-sex-d5000000-0,Credit,MLP,sex,regionft_d10,0,510025,5000000,1,213752,506828,509981,510012,14.6137,14.5975,14.5935,14.597,14.592,14.5958,14.5938,14.592,168.95,168.95,85.09,85.09,83.85,83.85,939
regionft_d10-MLP-Credit-sex-d5000000-1,Credit,MLP,sex,regionft_d10,1,532445,5000000,1,214419,528875,532390,532433,14.5706,14.5861,14.5998,14.5908,14.5966,14.593,14.5938,14.5935,166.74,166.73,84.43,84.42,82.31,82.31,878
regionft_d10-MLP-Credit-sex-d5000000-2,Credit,MLP,sex,regionft_d10,2,523639,5000000,1,213729,520512,523597,523630,14.5979,14.5865,14.599,14.6003,14.5945,14.5969,14.5942,14.5967,169.12,169.11,85.33,85.33,83.78,83.78,967
regionft_d10-MLP-Credit-sex-d5000000-3,Credit,MLP,sex,regionft_d10,3,541289,5000000,1,213759,537811,541230,541271,14.5855,14.5856,14.582,14.5935,14.5897,14.5947,14.595,14.5954,170.0,170.0,86.04,86.04,83.97,83.96,932
regionft_d10-MLP-Credit-sex-d5000000-4,Credit,MLP,sex,regionft_d10,4,511983,5000000,1,210727,508789,511922,511974,14.5851,14.6041,14.5794,14.6032,14.5925,14.5905,14.5937,14.5964,173.79,173.78,88.28,88.28,85.51,85.51,962
regionft_random-MLP-Credit-sex-d5000000-0,Credit,MLP,sex,regionft_random,0,327994,5000000,1,166099,326668,327973,327991,14.5033,14.5544,14.5799,14.5723,14.5801,14.584,14.5822,14.5819,116.22,116.22,33.48,33.47,82.75,82.74,1024
regionft_random-MLP-Credit-sex-d5000000-1,Credit,MLP,sex,regionft_random,1,283454,5000000,1,155911,282535,283440,283452,14.6167,14.5977,14.5801,14.5955,14.5897,14.5901,14.5896,14.5909,111.64,111.63,31.2,31.2,80.44,80.44,1024
regionft_random-MLP-Credit-sex-d5000000-2,Credit,MLP,sex,regionft_random,2,400304,5000000,1,179837,398513,400274,400298,14.6212,14.6208,14.6051,14.6103,14.6035,14.6051,14.6054,14.6065,106.93,106.93,30.27,30.26,76.66,76.66,1024
regionft_random-MLP-Credit-sex-d5000000-3,Credit,MLP,sex,regionft_random,3,296898,5000000,1,157078,295764,296882,296897,14.6028,14.5949,14.597,14.5997,14.5965,14.5953,14.5973,14.5949,107.69,107.69,31.23,31.23,76.46,76.46,1024
regionft_random-MLP-Credit-sex-d5000000-4,Credit,MLP,sex,regionft_random,4,301555,5000000,1,160088,300609,301536,301551,14.6305,14.596,14.5931,14.5911,14.5925,14.6019,14.5967,14.5969,105.9,105.9,29.75,29.75,76.15,76.15,1024
regionft_d10-MLP-Credit-age-d5000000-0,Credit,MLP,age,regionft_d10,0,1250607,5000000,1,237852,1223194,1249704,1250404,14.5536,14.5916,14.5958,14.5742,14.5854,14.5853,14.5865,14.5839,355.52,355.51,143.56,143.55,211.95,211.95,988
regionft_d10-MLP-Credit-age-d5000000-1,Credit,MLP,age,regionft_d10,1,1259038,5000000,1,235144,1230240,1258036,1258815,14.6088,14.5832,14.5953,14.5894,14.58,14.5842,14.583,14.5869,360.59,360.58,147.52,147.51,213.07,213.07,1018
regionft_d10-MLP-Credit-age-d5000000-2,Credit,MLP,age,regionft_d10,2,1308756,5000000,1,234855,1276806,1307806,1308536,14.6211,14.5892,14.5875,14.5893,14.5923,14.5889,14.5875,14.5867,339.86,339.85,133.97,133.96,205.89,205.89,931
regionft_d10-MLP-Credit-age-d5000000-3,Credit,MLP,age,regionft_d10,3,1328002,5000000,1,237478,1295256,1327003,1327786,14.5451,14.5971,14.587,14.5909,14.5871,14.588,14.5896,14.5901,356.3,356.29,143.32,143.32,212.97,212.97,990
regionft_d10-MLP-Credit-age-d5000000-4,Credit,MLP,age,regionft_d10,4,1308746,5000000,1,236706,1277369,1307795,1308508,14.5326,14.5867,14.5739,14.5826,14.5872,14.5902,14.589,14.5883,364.0,363.99,149.31,149.3,214.69,214.69,1020
regionft_random-MLP-Credit-age-d5000000-0,Credit,MLP,age,regionft_random,0,623965,5000000,1,199801,617073,623754,623921,14.6008,14.5869,14.5882,14.5971,14.5987,14.5964,14.5988,14.5966,265.62,265.61,59.2,59.2,206.42,206.41,1024
regionft_random-MLP-Credit-age-d5000000-1,Credit,MLP,age,regionft_random,1,560451,5000000,1,188687,554631,560250,560407,14.5927,14.5826,14.5821,14.5983,14.5869,14.588,14.5903,14.5891,244.42,244.41,57.24,57.24,187.18,187.17,1024
regionft_random-MLP-Credit-age-d5000000-2,Credit,MLP,age,regionft_random,2,857250,5000000,1,205307,844504,856870,857185,14.6095,14.5931,14.6006,14.5906,14.6019,14.5948,14.5965,14.5954,243.08,243.08,54.62,54.62,188.45,188.45,1024
regionft_random-MLP-Credit-age-d5000000-3,Credit,MLP,age,regionft_random,3,578976,5000000,1,191381,572392,578813,578936,14.6278,14.6061,14.5971,14.5961,14.5925,14.598,14.5986,14.5973,231.24,231.24,53.26,53.25,177.99,177.99,1024
regionft_random-MLP-Credit-age-d5000000-4,Credit,MLP,age,regionft_random,4,588122,5000000,1,194363,582419,587939,588069,14.622,14.582,14.5963,14.5884,14.6012,14.5926,14.5925,14.5953,230.38,230.37,52.72,52.71,177.66,177.66,1024
regionft_d10-LogReg-Credit-sex-d5000000-0,Credit,LogReg,sex,regionft_d10,0,450347,5000000,1,210878,448161,450304,450340,14.6056,14.5976,14.6128,14.6256,14.6176,14.6237,14.6211,14.621,172.11,172.1,92.46,92.46,79.65,79.64,1002
regionft_d10-LogReg-Credit-sex-d5000000-1,Credit,LogReg,sex,regionft_d10,1,463401,5000000,1,212472,461051,463362,463387,14.6487,14.636,14.6185,14.6154,14.6228,14.6233,14.6235,14.6234,175.28,175.28,96.17,96.17,79.11,79.11,998
regionft_d10-LogReg-Credit-sex-d5000000-2,Credit,LogReg,sex,regionft_d10,2,453725,5000000,1,209490,451374,453695,453714,14.6118,14.6245,14.605,14.6213,14.6245,14.6206,14.6201,14.622,171.32,171.31,93.87,93.86,77.45,77.45,1013
regionft_d10-LogReg-Credit-sex-d5000000-3,Credit,LogReg,sex,regionft_d10,3,465972,5000000,1,213135,463547,465934,465963,14.6424,14.6186,14.6236,14.6225,14.6234,14.621,14.622,14.624,172.65,172.64,95.16,95.15,77.49,77.49,994
regionft_d10-LogReg-Credit-sex-d5000000-4,Credit,LogReg,sex,regionft_d10,4,441926,5000000,1,208935,439705,441885,441919,14.6206,14.6217,14.6144,14.6231,14.6198,14.6222,14.6182,14.6188,169.76,169.74,94.15,94.13,75.61,75.61,999
regionft_random-LogReg-Credit-sex-d5000000-0,Credit,LogReg,sex,regionft_random,0,324770,5000000,1,175539,323575,324746,324763,14.602,14.6259,14.6236,14.6187,14.6193,14.6212,14.6199,14.6215,108.86,108.85,30.13,30.13,78.73,78.73,1024
regionft_random-LogReg-Credit-sex-d5000000-1,Credit,LogReg,sex,regionft_random,1,293201,5000000,1,167043,292343,293185,293197,14.5669,14.6284,14.6069,14.6167,14.6139,14.6113,14.6134,14.6126,107.99,107.99,30.64,30.63,77.36,77.36,1024
regionft_random-LogReg-Credit-sex-d5000000-2,Credit,LogReg,sex,regionft_random,2,394272,5000000,1,187633,392555,394240,394270,14.6532,14.6229,14.6208,14.6306,14.6282,14.6259,14.629,14.6271,111.5,111.49,32.31,32.3,79.19,79.19,1024
regionft_random-LogReg-Credit-sex-d5000000-3,Credit,LogReg,sex,regionft_random,3,308121,5000000,1,170011,306962,308098,308116,14.5985,14.6285,14.6181,14.6174,14.6185,14.6177,14.6194,14.6179,106.8,106.79,30.14,30.14,76.66,76.66,1024
regionft_random-LogReg-Credit-sex-d5000000-4,Credit,LogReg,sex,regionft_random,4,306347,5000000,1,171151,305372,306331,306342,14.6024,14.6316,14.6285,14.6186,14.6253,14.6225,14.6219,14.6222,106.68,106.67,30.91,30.91,75.76,75.76,1024
regionft_d10-LogReg-Credit-age-d5000000-0,Credit,LogReg,age,regionft_d10,0,1112266,5000000,1,295345,1092978,1111831,1112157,14.6718,14.6203,14.6246,14.6166,14.6211,14.6184,14.6181,14.6172,329.23,329.22,142.85,142.84,186.38,186.38,1008
regionft_d10-LogReg-Credit-age-d5000000-1,Credit,LogReg,age,regionft_d10,1,1143389,5000000,1,298259,1122547,1142936,1143297,14.6354,14.5882,14.6221,14.6093,14.6172,14.619,14.6161,14.6162,312.26,312.25,128.14,128.14,184.12,184.11,895
regionft_d10-LogReg-Credit-age-d5000000-2,Credit,LogReg,age,regionft_d10,2,1148427,5000000,1,297202,1127855,1147977,1148309,14.6034,14.6124,14.6223,14.6166,14.621,14.623,14.62,14.6195,337.75,337.74,151.76,151.74,186.0,185.99,1022
regionft_d10-LogReg-Credit-age-d5000000-3,Credit,LogReg,age,regionft_d10,3,1147412,5000000,1,298210,1126629,1146966,1147295,14.6158,14.6192,14.617,14.6139,14.6169,14.618,14.6163,14.6189,333.87,333.87,148.76,148.75,185.11,185.11,1015
regionft_d10-LogReg-Credit-age-d5000000-4,Credit,LogReg,age,regionft_d10,4,1132236,5000000,1,295909,1112650,1131777,1132129,14.6449,14.6275,14.6203,14.6226,14.62,14.6168,14.6183,14.6175,337.14,337.12,145.89,145.87,191.25,191.25,1012
regionft_random-LogReg-Credit-age-d5000000-0,Credit,LogReg,age,regionft_random,0,757135,5000000,1,260421,748073,756941,757074,14.6087,14.6453,14.6264,14.6172,14.6122,14.6179,14.6159,14.6158,210.43,210.42,48.28,48.28,162.14,162.14,1024
regionft_random-LogReg-Credit-age-d5000000-1,Credit,LogReg,age,regionft_random,1,685923,5000000,1,254659,678833,685749,685888,14.6199,14.6234,14.6125,14.6131,14.6128,14.6147,14.6141,14.6143,240.25,240.24,56.81,56.8,183.44,183.44,1024
regionft_random-LogReg-Credit-age-d5000000-2,Credit,LogReg,age,regionft_random,2,938573,5000000,1,263386,925051,938210,938491,14.674,14.6238,14.6322,14.6254,14.6291,14.6335,14.6299,14.6314,247.3,247.29,56.41,56.41,190.89,190.88,1024
regionft_random-LogReg-Credit-age-d5000000-3,Credit,LogReg,age,regionft_random,3,720958,5000000,1,253423,712646,720766,720928,14.6091,14.6114,14.602,14.6132,14.6141,14.6138,14.6175,14.6155,230.06,230.05,52.89,52.88,177.17,177.17,1024
regionft_random-LogReg-Credit-age-d5000000-4,Credit,LogReg,age,regionft_random,4,725036,5000000,1,254887,717118,724846,724968,14.6498,14.6242,14.6237,14.6224,14.6233,14.6228,14.6237,14.6229,223.57,223.57,52.09,52.09,171.48,171.48,1024
regionft_d10-DecTree-Credit-sex-d5000000-0,Credit,DecTree,sex,regionft_d10,0,4996834,5000000,1,122617,4282397,4949872,4987539,14.3303,14.2926,14.3029,14.2961,14.2998,14.3012,14.2986,14.2985,99.87,99.87,7.87,7.87,92.0,91.99,49
regionft_d10-DecTree-Credit-sex-d5000000-1,Credit,DecTree,sex,regionft_d10,1,4996800,5000000,1,122623,4283042,4950030,4987467,14.3047,14.2935,14.2976,14.3039,14.2985,14.2976,14.3016,14.3014,102.86,102.86,5.25,5.25,97.61,97.61,32
regionft_d10-DecTree-Credit-sex-d5000000-2,Credit,DecTree,sex,regionft_d10,2,4996940,5000000,1,122641,4284013,4950139,4987486,14.3061,14.3022,14.3021,14.2792,14.3004,14.294,14.2974,14.2956,96.56,96.56,4.24,4.24,92.32,92.32,23
regionft_d10-DecTree-Credit-sex-d5000000-3,Credit,DecTree,sex,regionft_d10,3,4996880,5000000,1,122669,4283153,4949946,4987520,14.2826,14.3097,14.3073,14.3027,14.3043,14.2967,14.3,14.3016,100.43,100.43,6.54,6.54,93.89,93.89,39
regionft_d10-DecTree-Credit-sex-d5000000-4,Credit,DecTree,sex,regionft_d10,4,4996990,5000000,1,122635,4282436,4950133,4987588,14.314,14.2824,14.3249,14.2908,14.2889,14.2961,14.297,14.2972,98.29,98.28,4.26,4.26,94.02,94.02,23
regionft_random-DecTree-Credit-sex-d5000000-0,Credit,DecTree,sex,regionft_random,0,183939,5000000,1,63226,182475,183844,183913,14.2325,14.2012,14.218,14.1934,14.2086,14.2082,14.2056,14.2062,102.93,102.92,30.68,30.67,72.25,72.25,1024
regionft_random-DecTree-Credit-sex-d5000000-1,Credit,DecTree,sex,regionft_random,1,164140,5000000,1,55391,163233,164061,164119,14.1966,14.1869,14.19,14.206,14.2093,14.2002,14.1923,14.1984,101.15,101.14,29.6,29.6,71.55,71.55,1024
regionft_random-DecTree-Credit-sex-d5000000-2,Credit,DecTree,sex,regionft_random,2,324197,5000000,1,71543,319624,323912,324147,14.2028,14.1867,14.1768,14.1789,14.1711,14.178,14.179,14.174,110.03,110.03,31.33,31.33,78.7,78.7,1024
regionft_random-DecTree-Credit-sex-d5000000-3,Credit,DecTree,sex,regionft_random,3,210520,5000000,1,60044,208691,210395,210506,14.1979,14.1697,14.1918,14.1815,14.1766,14.1836,14.1804,14.1813,108.75,108.75,31.3,31.29,77.46,77.46,1024
regionft_random-DecTree-Credit-sex-d5000000-4,Credit,DecTree,sex,regionft_random,4,208670,5000000,1,64672,207066,208558,208654,14.2186,14.278,14.2274,14.2643,14.2452,14.2542,14.2531,14.2507,108.74,108.74,31.8,31.8,76.95,76.94,1024
regionft_d10-DecTree-Credit-age-d5000000-0,Credit,DecTree,age,regionft_d10,0,4935818,5000000,1,185469,4427712,4915442,4931115,14.4387,14.4229,14.4151,14.4182,14.4116,14.4225,14.4208,14.4247,226.24,226.24,20.5,20.49,205.75,205.74,122
regionft_d10-DecTree-Credit-age-d5000000-1,Credit,DecTree,age,regionft_d10,1,4936733,5000000,1,185505,4429544,4916390,4932119,14.4622,14.4362,14.4329,14.4254,14.4256,14.4194,14.4243,14.4229,227.99,227.99,20.26,20.26,207.73,207.73,122
regionft_d10-DecTree-Credit-age-d5000000-2,Credit,DecTree,age,regionft_d10,2,4935125,5000000,1,185495,4427230,4914558,4930401,14.4049,14.4063,14.4332,14.4284,14.4268,14.4207,14.4223,14.4229,235.96,235.96,21.57,21.57,214.4,214.39,120
regionft_d10-DecTree-Credit-age-d5000000-3,Credit,DecTree,age,regionft_d10,3,4934830,5000000,1,185495,4427474,4914690,4930217,14.4302,14.4203,14.4207,14.4129,14.4162,14.4249,14.4204,14.421,233.4,233.39,19.85,19.85,213.55,213.54,120
regionft_d10-DecTree-Credit-age-d5000000-4,Credit,DecTree,age,regionft_d10,4,4935650,5000000,1,185460,4429061,4915545,4930886,14.4488,14.4042,14.419,14.4208,14.4236,14.4247,14.4212,14.4235,232.15,232.14,18.8,18.8,213.34,213.34,120
regionft_random-DecTree-Credit-age-d5000000-0,Credit,DecTree,age,regionft_random,0,713150,5000000,1,150179,697372,712556,713020,14.4147,14.348,14.3425,14.3501,14.3562,14.349,14.3494,14.3517,216.66,216.66,50.94,50.93,165.73,165.73,1024
regionft_random-DecTree-Credit-age-d5000000-1,Credit,DecTree,age,regionft_random,1,550023,5000000,1,133447,541377,549714,549953,14.3802,14.3774,14.3576,14.3663,14.3603,14.3566,14.3574,14.3582,211.24,211.23,49.49,49.49,161.75,161.75,1024
regionft_random-DecTree-Credit-age-d5000000-2,Credit,DecTree,age,regionft_random,2,1186829,5000000,1,160006,1149387,1185315,1186500,14.319,14.3705,14.3739,14.3841,14.3872,14.3827,14.3817,14.3819,204.18,204.18,47.84,47.84,156.34,156.34,1024
regionft_random-DecTree-Credit-age-d5000000-3,Credit,DecTree,age,regionft_random,3,587447,5000000,1,141544,577528,587115,587370,14.3966,14.3981,14.3797,14.3913,14.3906,14.383,14.3866,14.3851,241.41,241.39,52.18,52.17,189.23,189.22,1024
regionft_random-DecTree-Credit-age-d5000000-4,Credit,DecTree,age,regionft_random,4,659961,5000000,1,143071,648145,659427,659839,14.3874,14.4106,14.3864,14.3708,14.3874,14.3812,14.3838,14.3793,233.73,233.72,55.17,55.16,178.56,178.56,1024
regionft_d10-MLP-Bank-age-d5000000-0,Bank,MLP,age,regionft_d10,0,1682533,5000000,1,23539,584152,1370305,1571313,11.9587,11.9281,11.9277,11.9272,11.9317,11.9298,11.9316,11.9321,507.12,507.08,199.94,199.91,307.18,307.17,1002
regionft_d10-MLP-Bank-age-d5000000-1,Bank,MLP,age,regionft_d10,1,1669442,5000000,1,23839,589019,1366916,1560437,11.9541,11.9466,11.9199,11.936,11.9293,11.9317,11.9303,11.931,498.65,498.63,193.82,193.8,304.83,304.83,972
regionft_d10-MLP-Bank-age-d5000000-2,Bank,MLP,age,regionft_d10,2,1686126,5000000,1,23732,587104,1373223,1572636,11.9384,11.9312,11.9415,11.9296,11.9334,11.9335,11.9343,11.934,504.46,504.44,195.48,195.47,308.99,308.98,980
regionft_d10-MLP-Bank-age-d5000000-3,Bank,MLP,age,regionft_d10,3,1700484,5000000,1,23580,586427,1380149,1582975,11.9272,11.9601,11.9433,11.9401,11.9318,11.9348,11.9321,11.9325,510.31,510.28,200.21,200.19,310.09,310.09,1016
regionft_d10-MLP-Bank-age-d5000000-4,Bank,MLP,age,regionft_d10,4,1672653,5000000,1,23655,585606,1363398,1562103,11.8934,11.9211,11.9367,11.9287,11.9362,11.9355,11.9327,11.9328,501.69,501.68,195.88,195.87,305.81,305.81,992
regionft_random-MLP-Bank-age-d5000000-0,Bank,MLP,age,regionft_random,0,848464,5000000,1,22785,446329,757046,820194,11.9076,11.9312,11.9193,11.9146,11.9153,11.9144,11.9178,11.9181,348.23,348.23,70.62,70.62,277.61,277.61,1024
regionft_random-MLP-Bank-age-d5000000-1,Bank,MLP,age,regionft_random,1,819086,5000000,1,22839,446095,738931,793966,11.9055,11.9454,11.9125,11.914,11.9215,11.9229,11.9217,11.9238,330.79,330.79,66.9,66.9,263.88,263.88,1024
regionft_random-MLP-Bank-age-d5000000-2,Bank,MLP,age,regionft_random,2,828539,5000000,1,22632,447013,740961,800989,11.8199,11.8966,11.8958,11.9099,11.908,11.8956,11.9063,11.906,320.85,320.84,66.26,66.26,254.58,254.58,1024
regionft_random-MLP-Bank-age-d5000000-3,Bank,MLP,age,regionft_random,3,1045857,5000000,1,22846,485109,906979,1002201,11.961,11.9179,11.9438,11.9384,11.9295,11.9398,11.9323,11.9327,314.37,314.37,64.16,64.16,250.21,250.21,1024
regionft_random-MLP-Bank-age-d5000000-4,Bank,MLP,age,regionft_random,4,795992,5000000,1,22898,436000,718711,771971,11.8624,11.9425,11.9257,11.9227,11.9305,11.929,11.9285,11.929,309.17,309.14,62.69,62.69,246.48,246.45,1024
regionft_d10-LogReg-Bank-age-d5000000-0,Bank,LogReg,age,regionft_d10,0,504430,5000000,1,11463,238926,446034,481164,11.7931,11.7694,11.7697,11.7791,11.7716,11.7804,11.7743,11.7777,369.54,369.53,147.55,147.55,221.99,221.99,889
regionft_d10-LogReg-Bank-age-d5000000-1,Bank,LogReg,age,regionft_d10,1,528697,5000000,1,11582,240746,464249,503461,11.7337,11.7301,11.7435,11.7439,11.7295,11.7327,11.7342,11.7353,360.83,360.83,141.48,141.48,219.35,219.35,838
regionft_d10-LogReg-Bank-age-d5000000-2,Bank,LogReg,age,regionft_d10,2,522251,5000000,1,11444,245708,459114,497127,11.7159,11.7251,11.7483,11.7462,11.7465,11.7461,11.7457,11.748,324.51,324.51,107.12,107.11,217.39,217.39,650
regionft_d10-LogReg-Bank-age-d5000000-3,Bank,LogReg,age,regionft_d10,3,498863,5000000,1,11475,232597,438954,476464,11.7851,11.8203,11.8,11.8156,11.8117,11.8052,11.8024,11.8028,360.69,360.69,142.12,142.12,218.58,218.57,865
regionft_d10-LogReg-Bank-age-d5000000-4,Bank,LogReg,age,regionft_d10,4,537973,5000000,1,11486,243413,471732,512166,11.8051,11.7856,11.7569,11.779,11.7571,11.7526,11.7583,11.7604,354.84,354.83,131.78,131.78,223.06,223.05,805
regionft_random-LogReg-Bank-age-d5000000-0,Bank,LogReg,age,regionft_random,0,118199,5000000,1,9726,91966,113448,116702,11.6723,11.7325,11.6864,11.7082,11.7085,11.7003,11.7023,11.7035,265.44,265.44,56.65,56.64,208.8,208.8,1024
regionft_random-LogReg-Bank-age-d5000000-1,Bank,LogReg,age,regionft_random,1,117241,5000000,1,9977,91506,112752,115618,11.5824,11.6432,11.694,11.711,11.6774,11.6921,11.6986,11.6933,260.8,260.8,56.02,56.02,204.78,204.78,1024
regionft_random-LogReg-Bank-age-d5000000-2,Bank,LogReg,age,regionft_random,2,128952,5000000,1,9905,97805,122924,126915,11.5918,11.6482,11.6187,11.6559,11.6352,11.642,11.6442,11.6344,243.97,243.97,52.89,52.89,191.08,191.08,1024
regionft_random-LogReg-Bank-age-d5000000-3,Bank,LogReg,age,regionft_random,3,168589,5000000,1,9968,119356,159596,165596,11.7682,11.7905,11.7754,11.777,11.7654,11.7668,11.7624,11.7682,238.7,238.7,51.56,51.56,187.14,187.13,1024
regionft_random-LogReg-Bank-age-d5000000-4,Bank,LogReg,age,regionft_random,4,110549,5000000,1,9758,87555,106631,109233,11.6452,11.6935,11.7035,11.6878,11.6934,11.6997,11.6986,11.6964,231.24,231.24,51.16,51.16,180.08,180.08,1024
regionft_d10-DecTree-Bank-age-d5000000-0,Bank,DecTree,age,regionft_d10,0,3536067,5000000,1,32569,978826,2822290,3255295,11.9189,11.9128,11.9177,11.9067,11.9008,11.9037,11.904,11.9019,359.63,359.63,121.91,121.9,237.73,237.73,643
